# 各周期危险性曲线
周期(s), 谱加速度(cm/s^2), 年超越概率
0.800, 4.518421e+01, 4.000000e-04
0.800, 4.366634e+01, 4.117647e-04
0.800, 4.335161e+01, 4.235294e-04
0.800, 4.296377e+01, 4.352941e-04
0.800, 4.128055e+01, 4.470588e-04
0.800, 4.104092e+01, 4.588235e-04
0.800, 3.714237e+01, 4.705882e-04
0.800, 3.656325e+01, 4.823529e-04
0.800, 3.629182e+01, 4.941176e-04
0.800, 3.624686e+01, 5.058824e-04
0.800, 3.339957e+01, 5.176471e-04
0.800, 3.243640e+01, 5.294118e-04
0.800, 3.172765e+01, 5.411765e-04
0.800, 3.164039e+01, 5.529412e-04
0.800, 3.150823e+01, 5.647059e-04
0.800, 3.120431e+01, 5.764706e-04
0.800, 3.082235e+01, 5.882353e-04
0.800, 3.055607e+01, 6.000000e-04
0.800, 3.024907e+01, 6.117647e-04
0.800, 2.975553e+01, 6.235294e-04
0.800, 2.951780e+01, 6.352941e-04
0.800, 2.775001e+01, 6.470588e-04
0.800, 2.736378e+01, 6.588235e-04
0.800, 2.698258e+01, 6.705882e-04
0.800, 2.670335e+01, 6.823529e-04
0.800, 2.644947e+01, 6.941176e-04
0.800, 2.614387e+01, 7.058824e-04
0.800, 2.588260e+01, 7.176471e-04
0.800, 2.559781e+01, 7.294118e-04
0.800, 2.522747e+01, 7.411765e-04
0.800, 2.466051e+01, 7.529412e-04
0.800, 2.377115e+01, 7.647059e-04
0.800, 2.375537e+01, 7.764706e-04
0.800, 2.349068e+01, 7.882353e-04
0.800, 2.340713e+01, 8.000000e-04
0.800, 2.317086e+01, 8.117647e-04
0.800, 2.212898e+01, 8.235294e-04
0.800, 2.158338e+01, 8.352941e-04
0.800, 2.093063e+01, 8.470588e-04
0.800, 2.053623e+01, 8.588235e-04
0.800, 1.964421e+01, 8.705882e-04
0.800, 1.954458e+01, 8.823529e-04
0.800, 1.953588e+01, 8.941176e-04
0.800, 1.939621e+01, 9.058824e-04
0.800, 1.907718e+01, 9.176471e-04
0.800, 1.900014e+01, 9.294118e-04
0.800, 1.895708e+01, 9.411765e-04
0.800, 1.830322e+01, 9.529412e-04
0.800, 1.814514e+01, 9.647059e-04
0.800, 1.807728e+01, 9.764706e-04
0.800, 1.799651e+01, 9.882353e-04
0.800, 1.796167e+01, 1.000000e-03
0.800, 1.785745e+01, 1.011765e-03
0.800, 1.775936e+01, 1.023529e-03
0.800, 1.768543e+01, 1.035294e-03
0.800, 1.755846e+01, 1.047059e-03
0.800, 1.726277e+01, 1.058824e-03
0.800, 1.721522e+01, 1.070588e-03
0.800, 1.713457e+01, 1.082353e-03
0.800, 1.679401e+01, 1.094118e-03
0.800, 1.641514e+01, 1.105882e-03
0.800, 1.635683e+01, 1.117647e-03
0.800, 1.634764e+01, 1.129412e-03
0.800, 1.614838e+01, 1.141176e-03
0.800, 1.562556e+01, 1.152941e-03
0.800, 1.544370e+01, 1.164706e-03
0.800, 1.538858e+01, 1.176471e-03
0.800, 1.526393e+01, 1.188235e-03
0.800, 1.519998e+01, 1.200000e-03
0.800, 1.478216e+01, 1.211765e-03
0.800, 1.473670e+01, 1.223529e-03
0.800, 1.473554e+01, 1.235294e-03
0.800, 1.466974e+01, 1.247059e-03
0.800, 1.430083e+01, 1.258824e-03
0.800, 1.427402e+01, 1.270588e-03
0.800, 1.424215e+01, 1.282353e-03
0.800, 1.393235e+01, 1.294118e-03
0.800, 1.388831e+01, 1.305882e-03
0.800, 1.368506e+01, 1.317647e-03
0.800, 1.347245e+01, 1.329412e-03
0.800, 1.318340e+01, 1.341176e-03
0.800, 1.302380e+01, 1.352941e-03
0.800, 1.286537e+01, 1.364706e-03
0.800, 1.265450e+01, 1.376471e-03
0.800, 1.264548e+01, 1.388235e-03
0.800, 1.262695e+01, 1.400000e-03
0.800, 1.225171e+01, 1.411765e-03
0.800, 1.218900e+01, 1.423529e-03
0.800, 1.217440e+01, 1.435294e-03
0.800, 1.216685e+01, 1.447059e-03
0.800, 1.209680e+01, 1.458824e-03
0.800, 1.180705e+01, 1.470588e-03
0.800, 1.175892e+01, 1.482353e-03
0.800, 1.145698e+01, 1.494118e-03
0.800, 1.126247e+01, 1.505882e-03
0.800, 1.113692e+01, 1.517647e-03
0.800, 1.104828e+01, 1.529412e-03
0.800, 1.029139e+01, 1.541176e-03
0.800, 1.008187e+01, 1.552941e-03
0.800, 1.003572e+01, 1.564706e-03
0.800, 9.841049e+00, 1.576471e-03
0.800, 9.786342e+00, 1.588235e-03
0.800, 9.657453e+00, 1.600000e-03
0.800, 9.570095e+00, 1.611765e-03
0.800, 9.522960e+00, 1.623529e-03
0.800, 9.343291e+00, 1.635294e-03
0.800, 9.180114e+00, 1.647059e-03
0.800, 9.017581e+00, 1.658824e-03
0.800, 8.523085e+00, 1.670588e-03
0.800, 8.472290e+00, 1.682353e-03
0.800, 8.443177e+00, 1.694118e-03
0.800, 8.425228e+00, 1.705882e-03
0.800, 8.070743e+00, 1.717647e-03
0.800, 8.024581e+00, 1.729412e-03
0.800, 7.991406e+00, 1.741176e-03
0.800, 7.919296e+00, 1.752941e-03
0.800, 7.883529e+00, 1.764706e-03
0.800, 7.458327e+00, 1.776471e-03
0.800, 6.913292e+00, 1.788235e-03
0.800, 6.857233e+00, 1.800000e-03
0.800, 6.810598e+00, 1.811765e-03
0.800, 6.798252e+00, 1.823529e-03
0.800, 6.623897e+00, 1.835294e-03
0.800, 5.924892e+00, 1.847059e-03
0.800, 5.881663e+00, 1.858824e-03
0.800, 5.571217e+00, 1.870588e-03
0.800, 5.057478e+00, 1.882353e-03
0.800, 5.001179e+00, 1.894118e-03
0.800, 4.665645e+00, 1.905882e-03
0.800, 4.538091e+00, 1.917647e-03
0.800, 4.465600e+00, 1.929412e-03
0.800, 4.247175e+00, 1.941176e-03
0.800, 3.836448e+00, 1.952941e-03
0.800, 3.463304e+00, 1.964706e-03
0.800, 3.211678e+00, 1.976471e-03
0.800, 3.028058e+00, 1.988235e-03
0.900, 6.593628e+02, 1.176471e-05
0.900, 4.634935e+02, 2.352941e-05
0.900, 3.483211e+02, 3.529412e-05
0.900, 3.289940e+02, 4.705882e-05
0.900, 2.588287e+02, 5.882353e-05
0.900, 2.267447e+02, 7.058824e-05
0.900, 1.720537e+02, 8.235294e-05
0.900, 1.475376e+02, 9.411765e-05
0.900, 1.426141e+02, 1.058824e-04
0.900, 1.378345e+02, 1.176471e-04
0.900, 1.305627e+02, 1.294118e-04
0.900, 1.098284e+02, 1.411765e-04
0.900, 1.066925e+02, 1.529412e-04
0.900, 1.060391e+02, 1.647059e-04
0.900, 1.011518e+02, 1.764706e-04
0.900, 9.783388e+01, 1.882353e-04
0.900, 9.750645e+01, 2.000000e-04
0.900, 9.723499e+01, 2.117647e-04
0.900, 9.071313e+01, 2.235294e-04
0.900, 9.058501e+01, 2.352941e-04
0.900, 8.384469e+01, 2.470588e-04
0.900, 7.838875e+01, 2.588235e-04
0.900, 7.480600e+01, 2.705882e-04
0.900, 7.354640e+01, 2.823529e-04
0.900, 6.950318e+01, 2.941176e-04
0.900, 6.578588e+01, 3.058824e-04
0.900, 6.230717e+01, 3.176471e-04
0.900, 5.781015e+01, 3.294118e-04
0.900, 5.385154e+01, 3.411765e-04
0.900, 5.333571e+01, 3.529412e-04
0.900, 5.230532e+01, 3.647059e-04
0.900, 5.048412e+01, 3.764706e-04
0.900, 4.917715e+01, 3.882353e-04
0.900, 4.429222e+01, 4.000000e-04
0.900, 4.259948e+01, 4.117647e-04
0.900, 4.258505e+01, 4.235294e-04
0.900, 4.154315e+01, 4.352941e-04
0.900, 3.900187e+01, 4.470588e-04
0.900, 3.872167e+01, 4.588235e-04
0.900, 3.799238e+01, 4.705882e-04
0.900, 3.758199e+01, 4.823529e-04
0.900, 3.675010e+01, 4.941176e-04
0.900, 3.617687e+01, 5.058824e-04
0.900, 3.464622e+01, 5.176471e-04
0.900, 3.405749e+01, 5.294118e-04
0.900, 3.325935e+01, 5.411765e-04
0.900, 3.278965e+01, 5.529412e-04
0.900, 3.265453e+01, 5.647059e-04
0.900, 3.257416e+01, 5.764706e-04
0.900, 3.211391e+01, 5.882353e-04
0.900, 3.188724e+01, 6.000000e-04
0.900, 3.075655e+01, 6.117647e-04
0.900, 2.941811e+01, 6.235294e-04
0.900, 2.920121e+01, 6.352941e-04
0.900, 2.905691e+01, 6.470588e-04
0.900, 2.901177e+01, 6.588235e-04
0.900, 2.900897e+01, 6.705882e-04
0.900, 2.884508e+01, 6.823529e-04
0.900, 2.776536e+01, 6.941176e-04
0.900, 2.773218e+01, 7.058824e-04
0.900, 2.760255e+01, 7.176471e-04
0.900, 2.743457e+01, 7.294118e-04
0.900, 2.724587e+01, 7.411765e-04
0.900, 2.673724e+01, 7.529412e-04
0.900, 2.623684e+01, 7.647059e-04
0.900, 2.578906e+01, 7.764706e-04
0.900, 2.437636e+01, 7.882353e-04
0.900, 2.257917e+01, 8.000000e-04
0.900, 2.202144e+01, 8.117647e-04
0.900, 2.144985e+01, 8.235294e-04
0.900, 2.134946e+01, 8.352941e-04
0.900, 2.096899e+01, 8.470588e-04
0.900, 2.088057e+01, 8.588235e-04
0.900, 2.054675e+01, 8.705882e-04
0.900, 2.054408e+01, 8.823529e-04
0.900, 2.052870e+01, 8.941176e-04
0.900, 2.033026e+01, 9.058824e-04
0.900, 2.031868e+01, 9.176471e-04
0.900, 2.024092e+01, 9.294118e-04
0.900, 2.016318e+01, 9.411765e-04
0.900, 1.963058e+01, 9.529412e-04
0.900, 1.950203e+01, 9.647059e-04
0.900, 1.935285e+01, 9.764706e-04
0.900, 1.916759e+01, 9.882353e-04
0.900, 1.907095e+01, 1.000000e-03
0.900, 1.870864e+01, 1.011765e-03
0.900, 1.856274e+01, 1.023529e-03
0.900, 1.854385e+01, 1.035294e-03
0.900, 1.836416e+01, 1.047059e-03
0.900, 1.810419e+01, 1.058824e-03
0.900, 1.803872e+01, 1.070588e-03
0.900, 1.795650e+01, 1.082353e-03
0.900, 1.781923e+01, 1.094118e-03
0.900, 1.781507e+01, 1.105882e-03
0.900, 1.781387e+01, 1.117647e-03
0.900, 1.712528e+01, 1.129412e-03
0.900, 1.664336e+01, 1.141176e-03
0.900, 1.618261e+01, 1.152941e-03
0.900, 1.615536e+01, 1.164706e-03
0.900, 1.590852e+01, 1.176471e-03
0.900, 1.583252e+01, 1.188235e-03
0.900, 1.534603e+01, 1.200000e-03
0.900, 1.533557e+01, 1.211765e-03
0.900, 1.516250e+01, 1.223529e-03
0.900, 1.511280e+01, 1.235294e-03
0.900, 1.505993e+01, 1.247059e-03
0.900, 1.505633e+01, 1.258824e-03
0.900, 1.486381e+01, 1.270588e-03
0.900, 1.469110e+01, 1.282353e-03
0.900, 1.453791e+01, 1.294118e-03
0.900, 1.452750e+01, 1.305882e-03
0.900, 1.393045e+01, 1.317647e-03
0.900, 1.380186e+01, 1.329412e-03
0.900, 1.376113e+01, 1.341176e-03
0.900, 1.359979e+01, 1.352941e-03
0.900, 1.359935e+01, 1.364706e-03
0.900, 1.352087e+01, 1.376471e-03
0.900, 1.350855e+01, 1.388235e-03
0.900, 1.345721e+01, 1.400000e-03
0.900, 1.312427e+01, 1.411765e-03
0.900, 1.299231e+01, 1.423529e-03
0.900, 1.290549e+01, 1.435294e-03
0.900, 1.278070e+01, 1.447059e-03
0.900, 1.261945e+01, 1.458824e-03
0.900, 1.256882e+01, 1.470588e-03
0.900, 1.256261e+01, 1.482353e-03
0.900, 1.245769e+01, 1.494118e-03
0.900, 1.201362e+01, 1.505882e-03
0.900, 1.189847e+01, 1.517647e-03
0.900, 1.172046e+01, 1.529412e-03
0.900, 1.165726e+01, 1.541176e-03
0.900, 1.142031e+01, 1.552941e-03
0.900, 1.116069e+01, 1.564706e-03
0.900, 1.086710e+01, 1.576471e-03
0.900, 1.079066e+01, 1.588235e-03
0.900, 1.069349e+01, 1.600000e-03
0.900, 1.033698e+01, 1.611765e-03
0.900, 1.016060e+01, 1.623529e-03
0.900, 9.741156e+00, 1.635294e-03
0.900, 9.585914e+00, 1.647059e-03
0.900, 9.271690e+00, 1.658824e-03
0.900, 9.253082e+00, 1.670588e-03
0.900, 8.963452e+00, 1.682353e-03
0.900, 8.870388e+00, 1.694118e-03
0.900, 8.668098e+00, 1.705882e-03
0.900, 8.457200e+00, 1.717647e-03
0.900, 8.355006e+00, 1.729412e-03
0.900, 7.956221e+00, 1.741176e-03
0.900, 7.920085e+00, 1.752941e-03
0.900, 7.574834e+00, 1.764706e-03
0.900, 7.556046e+00, 1.776471e-03
0.900, 7.507549e+00, 1.788235e-03
0.900, 7.483743e+00, 1.800000e-03
0.900, 7.443584e+00, 1.811765e-03
0.900, 7.309768e+00, 1.823529e-03
0.900, 7.284311e+00, 1.835294e-03
0.900, 7.094453e+00, 1.847059e-03
0.900, 7.049887e+00, 1.858824e-03
0.900, 6.683950e+00, 1.870588e-03
0.900, 6.570131e+00, 1.882353e-03
0.900, 6.304726e+00, 1.894118e-03
0.900, 6.289672e+00, 1.905882e-03
0.900, 6.249442e+00, 1.917647e-03
0.900, 6.024408e+00, 1.929412e-03
0.900, 4.735235e+00, 1.941176e-03
0.900, 4.685183e+00, 1.952941e-03
0.900, 4.064851e+00, 1.964706e-03
0.900, 3.617651e+00, 1.976471e-03
0.900, 3.457138e+00, 1.988235e-03
1.000, 7.198298e+02, 1.176471e-05
1.000, 6.441987e+02, 2.352941e-05
1.000, 3.273257e+02, 3.529412e-05
1.000, 2.388365e+02, 4.705882e-05
1.000, 2.365103e+02, 5.882353e-05
1.000, 2.229185e+02, 7.058824e-05
1.000, 1.957405e+02, 8.235294e-05
1.000, 1.926828e+02, 9.411765e-05
1.000, 1.535523e+02, 1.058824e-04
1.000, 1.301623e+02, 1.176471e-04
1.000, 1.283886e+02, 1.294118e-04
1.000, 1.267241e+02, 1.411765e-04
1.000, 1.139899e+02, 1.529412e-04
1.000, 8.863262e+01, 1.647059e-04
1.000, 7.861585e+01, 1.764706e-04
1.000, 7.681549e+01, 1.882353e-04
1.000, 7.335088e+01, 2.000000e-04
1.000, 7.229714e+01, 2.117647e-04
1.000, 7.184507e+01, 2.235294e-04
1.000, 6.943917e+01, 2.352941e-04
1.000, 6.561998e+01, 2.470588e-04
1.000, 6.534963e+01, 2.588235e-04
1.000, 6.389622e+01, 2.705882e-04
1.000, 6.274243e+01, 2.823529e-04
1.000, 5.573805e+01, 2.941176e-04
1.000, 5.358890e+01, 3.058824e-04
1.000, 5.343703e+01, 3.176471e-04
1.000, 5.281710e+01, 3.294118e-04
1.000, 5.265328e+01, 3.411765e-04
1.000, 5.166198e+01, 3.529412e-04
1.000, 5.155216e+01, 3.647059e-04
1.000, 4.748672e+01, 3.764706e-04
1.000, 4.706373e+01, 3.882353e-04
1.000, 4.658383e+01, 4.000000e-04
1.000, 4.614330e+01, 4.117647e-04
1.000, 4.579429e+01, 4.235294e-04
1.000, 4.538414e+01, 4.352941e-04
1.000, 4.495826e+01, 4.470588e-04
1.000, 4.170771e+01, 4.588235e-04
1.000, 4.163026e+01, 4.705882e-04
1.000, 4.146779e+01, 4.823529e-04
1.000, 4.087602e+01, 4.941176e-04
1.000, 3.943375e+01, 5.058824e-04
1.000, 3.904487e+01, 5.176471e-04
1.000, 3.840388e+01, 5.294118e-04
1.000, 3.822618e+01, 5.411765e-04
1.000, 3.777167e+01, 5.529412e-04
1.000, 3.775612e+01, 5.647059e-04
1.000, 3.748845e+01, 5.764706e-04
1.000, 3.527143e+01, 5.882353e-04
1.000, 3.517568e+01, 6.000000e-04
1.000, 3.392452e+01, 6.117647e-04
1.000, 3.276389e+01, 6.235294e-04
1.000, 3.216070e+01, 6.352941e-04
1.000, 3.173096e+01, 6.470588e-04
1.000, 3.124499e+01, 6.588235e-04
1.000, 3.066964e+01, 6.705882e-04
1.000, 3.060659e+01, 6.823529e-04
1.000, 3.023234e+01, 6.941176e-04
1.000, 2.971832e+01, 7.058824e-04
1.000, 2.837986e+01, 7.176471e-04
1.000, 2.829407e+01, 7.294118e-04
1.000, 2.805132e+01, 7.411765e-04
1.000, 2.730777e+01, 7.529412e-04
1.000, 2.720466e+01, 7.647059e-04
1.000, 2.632051e+01, 7.764706e-04
1.000, 2.630762e+01, 7.882353e-04
1.000, 2.607627e+01, 8.000000e-04
1.000, 2.529120e+01, 8.117647e-04
1.000, 2.506991e+01, 8.235294e-04
1.000, 2.473328e+01, 8.352941e-04
1.000, 2.445710e+01, 8.470588e-04
1.000, 2.387355e+01, 8.588235e-04
1.000, 2.382596e+01, 8.705882e-04
1.000, 2.366080e+01, 8.823529e-04
1.000, 2.277681e+01, 8.941176e-04
1.000, 2.272865e+01, 9.058824e-04
1.000, 2.271005e+01, 9.176471e-04
1.000, 2.268777e+01, 9.294118e-04
1.000, 2.261572e+01, 9.411765e-04
1.000, 2.229528e+01, 9.529412e-04
1.000, 2.226231e+01, 9.647059e-04
1.000, 2.215373e+01, 9.764706e-04
1.000, 2.183233e+01, 9.882353e-04
1.000, 2.171323e+01, 1.000000e-03
1.000, 2.088704e+01, 1.011765e-03
1.000, 2.031485e+01, 1.023529e-03
1.000, 2.009982e+01, 1.035294e-03
1.000, 2.003892e+01, 1.047059e-03
1.000, 1.987658e+01, 1.058824e-03
1.000, 1.973951e+01, 1.070588e-03
1.000, 1.951595e+01, 1.082353e-03
1.000, 1.857512e+01, 1.094118e-03
1.000, 1.841076e+01, 1.105882e-03
1.000, 1.739566e+01, 1.117647e-03
1.000, 1.737214e+01, 1.129412e-03
1.000, 1.732671e+01, 1.141176e-03
1.000, 1.703197e+01, 1.152941e-03
1.000, 1.687120e+01, 1.164706e-03
1.000, 1.668330e+01, 1.176471e-03
1.000, 1.622494e+01, 1.188235e-03
1.000, 1.582035e+01, 1.200000e-03
1.000, 1.579958e+01, 1.211765e-03
1.000, 1.547999e+01, 1.223529e-03
1.000, 1.536916e+01, 1.235294e-03
1.000, 1.518863e+01, 1.247059e-03
1.000, 1.501526e+01, 1.258824e-03
1.000, 1.474464e+01, 1.270588e-03
1.000, 1.473882e+01, 1.282353e-03
1.000, 1.451352e+01, 1.294118e-03
1.000, 1.435230e+01, 1.305882e-03
1.000, 1.429596e+01, 1.317647e-03
1.000, 1.406385e+01, 1.329412e-03
1.000, 1.386567e+01, 1.341176e-03
1.000, 1.386420e+01, 1.352941e-03
1.000, 1.373750e+01, 1.364706e-03
1.000, 1.352780e+01, 1.376471e-03
1.000, 1.348670e+01, 1.388235e-03
1.000, 1.314750e+01, 1.400000e-03
1.000, 1.308763e+01, 1.411765e-03
1.000, 1.305146e+01, 1.423529e-03
1.000, 1.303419e+01, 1.435294e-03
1.000, 1.243855e+01, 1.447059e-03
1.000, 1.237599e+01, 1.458824e-03
1.000, 1.233880e+01, 1.470588e-03
1.000, 1.226926e+01, 1.482353e-03
1.000, 1.226737e+01, 1.494118e-03
1.000, 1.198683e+01, 1.505882e-03
1.000, 1.175555e+01, 1.517647e-03
1.000, 1.167183e+01, 1.529412e-03
1.000, 1.135213e+01, 1.541176e-03
1.000, 1.115953e+01, 1.552941e-03
1.000, 1.105560e+01, 1.564706e-03
1.000, 1.096114e+01, 1.576471e-03
1.000, 1.093471e+01, 1.588235e-03
1.000, 1.085559e+01, 1.600000e-03
1.000, 1.041809e+01, 1.611765e-03
1.000, 1.021256e+01, 1.623529e-03
1.000, 1.009944e+01, 1.635294e-03
1.000, 9.991803e+00, 1.647059e-03
1.000, 9.910583e+00, 1.658824e-03
1.000, 9.620941e+00, 1.670588e-03
1.000, 9.568678e+00, 1.682353e-03
1.000, 9.565086e+00, 1.694118e-03
1.000, 9.247441e+00, 1.705882e-03
1.000, 9.235222e+00, 1.717647e-03
1.000, 9.199764e+00, 1.729412e-03
1.000, 9.081897e+00, 1.741176e-03
1.000, 8.895543e+00, 1.752941e-03
1.000, 8.854492e+00, 1.764706e-03
1.000, 8.644588e+00, 1.776471e-03
1.000, 8.353972e+00, 1.788235e-03
1.000, 8.091415e+00, 1.800000e-03
1.000, 7.957748e+00, 1.811765e-03
1.000, 7.861396e+00, 1.823529e-03
1.000, 7.841751e+00, 1.835294e-03
1.000, 7.756841e+00, 1.847059e-03
1.000, 7.593298e+00, 1.858824e-03
1.000, 7.514897e+00, 1.870588e-03
1.000, 7.463320e+00, 1.882353e-03
1.000, 6.916190e+00, 1.894118e-03
1.000, 6.747220e+00, 1.905882e-03
1.000, 6.726377e+00, 1.917647e-03
1.000, 6.625803e+00, 1.929412e-03
1.000, 6.370148e+00, 1.941176e-03
1.000, 6.145652e+00, 1.952941e-03
1.000, 5.082058e+00, 1.964706e-03
1.000, 4.704207e+00, 1.976471e-03
1.000, 4.422605e+00, 1.988235e-03
1.250, 8.227733e+02, 1.176471e-05
1.250, 4.402463e+02, 2.352941e-05
1.250, 3.653146e+02, 3.529412e-05
1.250, 3.481553e+02, 4.705882e-05
1.250, 2.849586e+02, 5.882353e-05
1.250, 2.475143e+02, 7.058824e-05
1.250, 2.236621e+02, 8.235294e-05
1.250, 2.044941e+02, 9.411765e-05
1.250, 1.755449e+02, 1.058824e-04
1.250, 1.662487e+02, 1.176471e-04
1.250, 1.449950e+02, 1.294118e-04
1.250, 1.312495e+02, 1.411765e-04
1.250, 1.293265e+02, 1.529412e-04
1.250, 1.203691e+02, 1.647059e-04
1.250, 1.186687e+02, 1.764706e-04
1.250, 1.137844e+02, 1.882353e-04
1.250, 1.063848e+02, 2.000000e-04
1.250, 9.604773e+01, 2.117647e-04
1.250, 8.822889e+01, 2.235294e-04
1.250, 8.527132e+01, 2.352941e-04
1.250, 8.237221e+01, 2.470588e-04
1.250, 8.031931e+01, 2.588235e-04
1.250, 7.281706e+01, 2.705882e-04
1.250, 6.650223e+01, 2.823529e-04
1.250, 6.369515e+01, 2.941176e-04
1.250, 6.021336e+01, 3.058824e-04
1.250, 5.889837e+01, 3.176471e-04
1.250, 5.851219e+01, 3.294118e-04
1.250, 5.342019e+01, 3.411765e-04
1.250, 5.330086e+01, 3.529412e-04
1.250, 5.216536e+01, 3.647059e-04
1.250, 5.145860e+01, 3.764706e-04
1.250, 4.930836e+01, 3.882353e-04
1.250, 4.890601e+01, 4.000000e-04
1.250, 4.725110e+01, 4.117647e-04
1.250, 4.515418e+01, 4.235294e-04
1.250, 4.399107e+01, 4.352941e-04
1.250, 4.341579e+01, 4.470588e-04
1.250, 4.223264e+01, 4.588235e-04
1.250, 4.120567e+01, 4.705882e-04
1.250, 4.024906e+01, 4.823529e-04
1.250, 4.014264e+01, 4.941176e-04
1.250, 3.989183e+01, 5.058824e-04
1.250, 3.967619e+01, 5.176471e-04
1.250, 3.841957e+01, 5.294118e-04
1.250, 3.803353e+01, 5.411765e-04
1.250, 3.696450e+01, 5.529412e-04
1.250, 3.447558e+01, 5.647059e-04
1.250, 3.447364e+01, 5.764706e-04
1.250, 3.416901e+01, 5.882353e-04
1.250, 3.368732e+01, 6.000000e-04
1.250, 3.309530e+01, 6.117647e-04
1.250, 3.305367e+01, 6.235294e-04
1.250, 3.281986e+01, 6.352941e-04
1.250, 3.172851e+01, 6.470588e-04
1.250, 3.151598e+01, 6.588235e-04
1.250, 3.069477e+01, 6.705882e-04
1.250, 3.031956e+01, 6.823529e-04
1.250, 3.019361e+01, 6.941176e-04
1.250, 3.011054e+01, 7.058824e-04
1.250, 2.952196e+01, 7.176471e-04
1.250, 2.858725e+01, 7.294118e-04
1.250, 2.816898e+01, 7.411765e-04
1.250, 2.752342e+01, 7.529412e-04
1.250, 2.639575e+01, 7.647059e-04
1.250, 2.606847e+01, 7.764706e-04
1.250, 2.453980e+01, 7.882353e-04
1.250, 2.439049e+01, 8.000000e-04
1.250, 2.435699e+01, 8.117647e-04
1.250, 2.411131e+01, 8.235294e-04
1.250, 2.383632e+01, 8.352941e-04
1.250, 2.303155e+01, 8.470588e-04
1.250, 2.298802e+01, 8.588235e-04
1.250, 2.293973e+01, 8.705882e-04
1.250, 2.213009e+01, 8.823529e-04
1.250, 2.212700e+01, 8.941176e-04
1.250, 2.206254e+01, 9.058824e-04
1.250, 2.201814e+01, 9.176471e-04
1.250, 2.200358e+01, 9.294118e-04
1.250, 2.198520e+01, 9.411765e-04
1.250, 2.191297e+01, 9.529412e-04
1.250, 2.129542e+01, 9.647059e-04
1.250, 2.100498e+01, 9.764706e-04
1.250, 2.067367e+01, 9.882353e-04
1.250, 2.034606e+01, 1.000000e-03
1.250, 2.016090e+01, 1.011765e-03
1.250, 1.959087e+01, 1.023529e-03
1.250, 1.915793e+01, 1.035294e-03
1.250, 1.904035e+01, 1.047059e-03
1.250, 1.894355e+01, 1.058824e-03
1.250, 1.893716e+01, 1.070588e-03
1.250, 1.885357e+01, 1.082353e-03
1.250, 1.881169e+01, 1.094118e-03
1.250, 1.868896e+01, 1.105882e-03
1.250, 1.848478e+01, 1.117647e-03
1.250, 1.806175e+01, 1.129412e-03
1.250, 1.793122e+01, 1.141176e-03
1.250, 1.791190e+01, 1.152941e-03
1.250, 1.776321e+01, 1.164706e-03
1.250, 1.770227e+01, 1.176471e-03
1.250, 1.734047e+01, 1.188235e-03
1.250, 1.729290e+01, 1.200000e-03
1.250, 1.712320e+01, 1.211765e-03
1.250, 1.694166e+01, 1.223529e-03
1.250, 1.663037e+01, 1.235294e-03
1.250, 1.626701e+01, 1.247059e-03
1.250, 1.599903e+01, 1.258824e-03
1.250, 1.570695e+01, 1.270588e-03
1.250, 1.542338e+01, 1.282353e-03
1.250, 1.498129e+01, 1.294118e-03
1.250, 1.479035e+01, 1.305882e-03
1.250, 1.460256e+01, 1.317647e-03
1.250, 1.458871e+01, 1.329412e-03
1.250, 1.433127e+01, 1.341176e-03
1.250, 1.398174e+01, 1.352941e-03
1.250, 1.383325e+01, 1.364706e-03
1.250, 1.383078e+01, 1.376471e-03
1.250, 1.378890e+01, 1.388235e-03
1.250, 1.315458e+01, 1.400000e-03
1.250, 1.307479e+01, 1.411765e-03
1.250, 1.306666e+01, 1.423529e-03
1.250, 1.304628e+01, 1.435294e-03
1.250, 1.226850e+01, 1.447059e-03
1.250, 1.226472e+01, 1.458824e-03
1.250, 1.195818e+01, 1.470588e-03
1.250, 1.182942e+01, 1.482353e-03
1.250, 1.140902e+01, 1.494118e-03
1.250, 1.135773e+01, 1.505882e-03
1.250, 1.125011e+01, 1.517647e-03
1.250, 1.120851e+01, 1.529412e-03
1.250, 1.116552e+01, 1.541176e-03
1.250, 1.112541e+01, 1.552941e-03
1.250, 1.102018e+01, 1.564706e-03
1.250, 1.097608e+01, 1.576471e-03
1.250, 1.063835e+01, 1.588235e-03
1.250, 1.044030e+01, 1.600000e-03
1.250, 1.034787e+01, 1.611765e-03
1.250, 1.032514e+01, 1.623529e-03
1.250, 1.005234e+01, 1.635294e-03
1.250, 9.990149e+00, 1.647059e-03
1.250, 9.857028e+00, 1.658824e-03
1.250, 9.555366e+00, 1.670588e-03
1.250, 9.508645e+00, 1.682353e-03
1.250, 9.251124e+00, 1.694118e-03
1.250, 8.776094e+00, 1.705882e-03
1.250, 8.394552e+00, 1.717647e-03
1.250, 8.323584e+00, 1.729412e-03
1.250, 8.312757e+00, 1.741176e-03
1.250, 8.198958e+00, 1.752941e-03
1.250, 7.806493e+00, 1.764706e-03
1.250, 7.618836e+00, 1.776471e-03
1.250, 7.565774e+00, 1.788235e-03
1.250, 6.820521e+00, 1.800000e-03
1.250, 6.528500e+00, 1.811765e-03
1.250, 6.491572e+00, 1.823529e-03
1.250, 6.480636e+00, 1.835294e-03
1.250, 6.459648e+00, 1.847059e-03
1.250, 6.115281e+00, 1.858824e-03
1.250, 6.018068e+00, 1.870588e-03
1.250, 5.891571e+00, 1.882353e-03
